EDGE	database	loci	loci_gene_sequential	loci_sequential	details
10486160	embplant_pt	rrn23	rrn23	rrn23	rrn23(1-484,embplant_pt)
10517368	embplant_pt	psaA	psaA>>11743526	psaA>>11743526	psaA(1-75,embplant_pt)>>11743526
10601782	embplant_pt	rps4	rps4>>11275870	rps4>>11275870	rps4(940-1113,embplant_pt)>>11275870
10628796	embplant_mt	nad9	nad9	nad9	nad9(576-897,embplant_mt)
10661260	embplant_pt	psbB	psbB>>11676846	psbB>>11676846	psbB(1-266,embplant_pt)>>11676846
10671844	embplant_pt	rps4	rps4>>10733126	rps4>>10733126	rps4(22-142,embplant_pt)>>10733126
10703134	embplant_pt	ndhK	ndhK>>11732226	ndhK>>11732226	ndhK(68-265,embplant_pt)>>11732226
10727268	embplant_pt	rps4	rps4>>10671844	rps4>>10671844	rps4(1-312,embplant_pt)>>10671844
10733126	embplant_pt	rps4	rps4>>10671844	rps4>>10671844	rps4(1-311,embplant_pt)>>10671844
10753630	embplant_pt	ycf2	ycf2>>11742288	ycf2>>11742288	ycf2(1-591,embplant_pt)>>11742288
10802036	embplant_mt;embplant_pt	atp1;atpA	atp1>>atpA	atp1>>atpA	atp1(388-1779,embplant_mt)>>atpA(663-1093,embplant_pt)
10811102	embplant_mt	nad7	nad7	nad7	nad7(130-392,embplant_mt)
10821522	embplant_pt	ycf2	ycf2>>11305978	ycf2>>11305978	ycf2(1-168,embplant_pt)>>11305978
10826480	embplant_pt	psbZ	psbZ	psbZ	psbZ(1-120,embplant_pt)
10827696	embplant_mt	ND2,nad2	nad2>>ND2	nad2>>ND2	nad2(1066-1250,embplant_mt)>>ND2(1069-1250,embplant_mt)
10835042	embplant_mt;embplant_pt	rps13;rrn23	rps13>>rrn23>>11736566	rps13>>rrn23>>11736566	rps13(182-532,embplant_mt)>>rrn23(828-902,embplant_pt)>>11736566
10863924	embplant_pt	rpoC2	rpoC2>>11727668	rpoC2>>11727668	rpoC2(1-300,embplant_pt)>>11727668
10866704	embplant_pt	psbC	psbC	psbC	psbC(1-124,embplant_pt)
10867268	embplant_mt	cox2	cox2	cox2	cox2(155-587,embplant_mt)
10883160	embplant_pt	ycf2	ycf2	ycf2	ycf2(1-75,embplant_pt)
10887806	embplant_pt	rps12_2	rps12_2	rps12_2	rps12_2(1-91,embplant_pt)
10965590	embplant_pt	ycf3	ycf3>>11737052	ycf3>>11737052	ycf3(31-175,embplant_pt)>>11737052
10973412	embplant_pt	rbcL	rbcL>>11742384	rbcL>>11742384	rbcL(1-609,embplant_pt)>>11742384
11010432	embplant_pt	ycf3	ycf3>>3063212	ycf3>>3063212	ycf3(957-1108,embplant_pt)>>3063212
11088160	embplant_pt	rpoC1	rpoC1>>11714388	rpoC1>>11714388	rpoC1(6-383,embplant_pt)>>11714388
11096348	embplant_pt	psaA	psaA>>11743526	psaA>>11743526	psaA(1-291,embplant_pt)>>11743526
